account_id,first_name,last_name,birth_date,gender,initial_balance,client_addr,create_date,frequency,bank_id,branch_addr,SAR,alert_id,ip_address
2455,Anne,Smith,11/12/1991,Female,15522.51,60,11/9/2010,Monthly,AB,60,FALSE,,89.78.86.134
2456,Omar,Floyd,11/30/1981,Male,12279.97,72,3/11/2008,Monthly,IJ,72,FALSE,,227.95.112.217
2457,Thomas,Parker,9/9/1971,Male,1760.04,28,11/1/2008,Monthly,IJ,28,TRUE,7,90.109.205.69
2458,Michelle,Dyer,6/22/1961,Female,11740.97,62,5/11/2008,Monthly,QR,62,FALSE,,254.237.16.254
2459,Julia,Williams,1/26/1956,Female,18038.46,50,7/8/2008,Monthly,EF,50,FALSE,,106.116.174.158
2460,Steven,Wright,6/2/1984,Male,17914.26,75,2/10/2008,Monthly,UV,75,FALSE,,35.135.16.230
2461,Danielle,Hendricks,10/18/1976,Female,5641.37,57,4/16/2012,Monthly,WX,57,TRUE,10,52.9.255.1
2462,Nicholas,Thompson,7/25/1999,Male,16389.71,1,7/25/2012,Monthly,UV,1,FALSE,,138.92.60.142
2463,Marissa,Schmidt,1/2/1978,Female,8882.55,5,12/4/2008,Monthly,EF,5,TRUE,7,253.195.118.207
2464,Tiffany,Kelly,10/30/1942,Female,13082.24,10,12/4/2011,Monthly,OP,10,FALSE,,103.206.244.209
2465,Justin,Blevins,1/13/1958,Male,7040.13,47,12/4/2011,Monthly,QR,47,FALSE,,29.173.134.214
2466,Anna,Shea,6/18/1940,Female,13182.31,1,5/6/2011,Monthly,CD,1,FALSE,,110.212.148.71
2467,Rachel,Wang,2/9/1964,Female,3175.65,69,9/1/2008,Monthly,WX,69,FALSE,,4.2.59.96
2468,Savannah,Hammond,8/1/1966,Female,13659.55,5,7/6/2011,Monthly,WX,5,FALSE,,91.233.146.119
2469,Tina,Drake,5/31/1975,Female,7883.09,19,5/3/2012,Transaction,IJ,19,FALSE,,202.242.31.178
2470,Ashlee,Ruiz,6/14/1955,Female,364.79,1,8/17/2012,Monthly,OP,1,FALSE,,124.30.239.155
2471,Lisa,Simmons,3/24/1995,Female,4712.29,1,9/2/2009,Monthly,GH,1,FALSE,,170.110.223.39
2472,Emily,Bird,4/20/1993,Female,17657.78,31,3/16/2012,Monthly,IJ,31,TRUE,7,96.70.198.31
2473,Robert,Kim,5/4/1958,Male,6936.7,1,3/14/2011,Monthly,YZ,1,FALSE,,9.212.74.144
2474,Austin,Leonard,1/6/1989,Male,17781.21,48,4/20/2008,Monthly,YZ,48,FALSE,,164.55.152.103
2475,Charles,Ferguson,12/18/1983,Male,13244.63,1,2/13/2011,Monthly,IJ,1,FALSE,,90.201.177.24
2476,Gerald,Fowler,2/26/1967,Male,1146.26,70,11/24/2011,Monthly,ST,70,FALSE,,14.177.23.145
2477,Joanna,Jones,9/23/1976,Female,5126.61,46,6/17/2011,Monthly,UV,46,FALSE,,174.199.60.121
2478,Brittany,Woods,11/9/1945,Female,12926.43,9,6/14/2011,Monthly,WX,9,FALSE,,140.84.53.156
2479,Christian,Pierce,3/18/1939,Male,4872.66,68,7/4/2011,Monthly,AB,68,FALSE,,141.230.112.185
2480,Wanda,Savage,2/2/1964,Female,9283.36,21,1/10/2011,Monthly,UV,21,FALSE,,254.193.104.11
2481,Trevor,Edwards,8/4/1939,Male,16919.11,1,7/27/2009,Monthly,AB,1,FALSE,,85.222.246.64
2482,Walter,Ramirez,7/15/1968,Male,15342.32,1,8/19/2012,Monthly,OP,1,FALSE,,27.44.179.35
2483,Karen,Cooper,4/26/1984,Female,9525.2,19,8/9/2010,Monthly,KL,19,FALSE,,48.39.103.152
2484,George,Ho,4/4/1962,Male,15285.29,3,5/3/2008,Monthly,KL,73,FALSE,,8.151.154.153
2485,Terri,Sanchez,7/24/1952,Female,11920.73,54,12/20/2011,Monthly,GH,54,FALSE,,31.85.123.55
2486,Melanie,Boyd,7/27/1971,Female,11170,1,3/6/2011,Monthly,WX,1,FALSE,,135.106.137.211
2487,Gregory,Brown,10/4/1956,Male,14059.48,1,4/29/2012,Monthly,CD,1,FALSE,,183.217.222.79
2488,Joseph,Benton,6/17/1944,Male,11185.96,26,10/3/2008,Monthly,OP,26,FALSE,,200.120.108.57
2489,Morgan,Henderson,4/8/1993,Female,6447.96,44,9/11/2011,Monthly,UV,44,FALSE,,139.23.147.200
2490,Cindy,Shaffer,11/2/1974,Female,6196.93,68,7/17/2009,Monthly,AB,68,FALSE,,156.228.21.231
2491,Robyn,Tyler,2/26/1962,Female,10515.33,1,8/17/2008,Monthly,KL,1,FALSE,,131.128.88.161
2492,Patty,Oliver,11/25/1960,Female,7001.69,1,9/24/2008,Monthly,GH,1,FALSE,,213.112.223.206
2493,Nicholas,Barnes,10/27/1950,Male,16223.72,24,3/21/2008,Monthly,AB,60,FALSE,,20.3.124.61
2494,Roberto,Howard,6/29/1971,Male,8031.35,20,5/13/2011,Monthly,YZ,20,FALSE,,45.5.236.71
2495,Stephen,Anderson,11/18/2000,Male,19171.88,66,8/3/2008,Monthly,CD,22,FALSE,,138.60.153.174
2496,John,Dean,5/17/1980,Male,11269.98,55,10/29/2010,Monthly,OP,55,FALSE,,226.110.155.6
2497,Jodi,Adkins,5/26/1984,Female,17047.85,1,8/21/2011,Monthly,WX,1,FALSE,,230.10.173.250
2498,Samantha,Matthews,9/1/1996,Female,8650.88,3,10/9/2008,Monthly,CD,58,FALSE,,207.24.37.184
2499,Taylor,Jones,6/14/1975,Male,13205.82,31,3/28/2011,Monthly,YZ,31,FALSE,,197.15.96.136
2500,Margaret,Rodriguez,9/8/1963,Female,17841.53,48,7/9/2011,Weekly,CD,48,FALSE,,140.154.88.56
2501,James,Johnson,2/21/1941,Male,11701.56,76,10/2/2009,Monthly,YZ,76,FALSE,,32.8.46.48
2502,Paul,Wallace,12/23/1971,Male,14119.4,64,2/6/2009,Transaction,GH,64,FALSE,,81.249.38.66
2503,Tiffany,Cummings,4/18/1966,Female,9522.47,66,9/10/2011,Monthly,AB,66,FALSE,,223.225.5.178
2504,Barbara,Thompson,7/19/1970,Female,2066.27,64,12/21/2010,Monthly,KL,64,FALSE,,205.222.135.23
2505,Daniel,Boyd,7/7/1957,Male,13797.04,1,3/29/2011,Monthly,IJ,1,FALSE,,20.205.45.40
2506,Gregg,Bowen,8/12/1958,Male,5928.01,24,1/2/2008,Monthly,WX,24,FALSE,,231.237.21.181
2507,Lisa,Jackson,8/1/1989,Female,16540.85,25,3/14/2011,Monthly,QR,25,FALSE,,81.132.16.213
2508,Hannah,Brooks,3/12/1968,Female,16622.55,45,10/8/2012,Monthly,EF,45,FALSE,,41.182.233.118
2509,Kelly,Parrish,2/15/1963,Male,4332.44,27,2/4/2011,Monthly,KL,27,FALSE,,51.115.99.108
2510,Leslie,Mullen,4/22/1945,Female,14063.3,18,11/26/2011,Monthly,UV,18,FALSE,,61.170.122.194
2511,Mitchell,Hoffman,2/24/2000,Male,2108.69,70,1/1/2012,Monthly,UV,70,TRUE,3,141.228.135.69
2512,Diamond,Mcdaniel,12/1/1979,Female,16145.51,5,6/2/2009,Monthly,GH,5,FALSE,,170.167.128.173
2513,Sarah,Mann,11/26/1992,Female,9624.16,17,4/26/2008,Monthly,YZ,17,TRUE,2,124.178.65.133
2514,Angela,Steele,1/14/1975,Female,16085.88,1,9/21/2011,Monthly,QR,1,FALSE,,209.163.177.24
2515,Gregory,Summers,9/2/1972,Male,19915.16,7,5/2/2008,Monthly,QR,7,FALSE,,201.144.150.147
2516,Cindy,Watson,5/19/1996,Female,19937.83,68,6/5/2010,Monthly,AB,68,FALSE,,157.59.34.113
2517,Carrie,Rios,11/1/1940,Female,6704.21,1,8/8/2012,Monthly,UV,1,FALSE,,213.251.7.176
2518,Laura,Davis,11/5/1995,Female,8266.85,56,5/22/2008,Monthly,EF,54,FALSE,,22.190.204.117
2519,Stephen,Morris,7/14/1959,Male,11041.04,6,7/24/2012,Monthly,ST,6,FALSE,,5.98.214.183
2520,Ashley,Arnold,2/22/1970,Female,15167.71,28,2/8/2008,Monthly,AB,73,FALSE,,135.69.249.82
2521,Danielle,Howard,8/17/1995,Female,1550.12,51,4/13/2008,Monthly,IJ,51,FALSE,,231.35.100.91
2522,Dana,Gamble,6/13/1991,Female,8717.78,2,9/8/2008,Monthly,AB,2,FALSE,,84.15.31.88
2523,Anne,Stokes,8/14/1998,Female,16035.05,72,3/26/2011,Monthly,AB,72,FALSE,,163.8.83.116
2524,Michael,White,7/10/1978,Male,2465.2,1,3/21/2008,Monthly,QR,2,FALSE,,50.146.191.49
2525,Savannah,Meza,12/18/1977,Female,15596.96,1,7/22/2011,Monthly,EF,1,FALSE,,239.83.41.29
2526,Carolyn,Jordan,8/6/1973,Female,12906.09,66,1/8/2012,Monthly,EF,66,FALSE,,143.206.60.188
2527,David,Perez,7/19/1942,Male,17872.26,56,7/21/2009,Monthly,UV,56,FALSE,,106.40.52.146
2528,Patricia,Taylor,4/23/1979,Female,1619.84,1,9/7/2011,Monthly,KL,1,FALSE,,113.204.55.162
2529,Shannon,Wolf,6/25/1941,Female,10487.22,1,2/18/2012,Monthly,IJ,1,FALSE,,109.75.58.14
2530,Melanie,Yu,12/3/1945,Female,12418.78,55,10/7/2011,Monthly,AB,55,FALSE,,19.167.203.186
2531,Zachary,Jones,2/6/1967,Male,20327.31,27,11/14/2012,Monthly,OP,27,FALSE,,108.98.136.54
2532,Michael,Johnson,8/30/1983,Male,4358.97,14,3/30/2011,Monthly,CD,14,FALSE,,20.89.109.52
2533,Dawn,Rodriguez,8/7/1987,Female,9122.01,17,10/17/2008,Weekly,AB,1,FALSE,,214.131.162.8
2534,Edward,Fowler,10/4/1961,Male,13570.14,1,2/25/2012,Monthly,QR,1,FALSE,,140.126.195.236
2535,Nicholas,Cook,5/12/1942,Male,18413.7,71,5/24/2009,Monthly,UV,71,FALSE,,214.122.224.250
2536,Samantha,Nguyen,5/6/1956,Female,18861.28,64,1/25/2010,Monthly,IJ,64,FALSE,,203.5.165.161
2537,Maurice,Krueger,11/28/1979,Male,5588.38,58,1/20/2009,Monthly,AB,58,FALSE,,213.5.88.199
2538,Jacob,Ward,5/2/1997,Male,4870.2,61,11/13/2008,Monthly,CD,61,FALSE,,45.197.87.130
2539,Scott,Mcclure,12/16/1985,Male,2846.61,49,3/8/2008,Monthly,WX,49,FALSE,,144.40.82.120
2540,William,Larsen,2/17/1977,Male,539.73,23,10/23/2008,Monthly,KL,23,FALSE,,112.63.236.107
2541,Steven,Mayer,5/6/1997,Male,7425.72,21,5/20/2012,Monthly,IJ,21,FALSE,,224.119.118.39
2542,Michael,Flynn,3/17/1977,Male,14208.2,13,1/27/2008,Monthly,IJ,13,FALSE,,66.91.166.238
2543,David,Miller,11/22/1971,Male,18870.19,1,9/15/2008,Monthly,GH,1,FALSE,,90.182.220.194
2544,Stacie,Martin,10/28/1970,Female,4315.71,59,3/14/2012,Monthly,UV,59,TRUE,12,204.140.241.100
2545,Alan,Ramos,2/22/1977,Male,204.14,34,1/4/2009,Monthly,KL,34,FALSE,,155.26.97.92
2546,David,Gonzalez,4/18/1999,Male,15039.71,50,10/10/2010,Monthly,GH,50,FALSE,,16.19.121.133
2547,Barbara,Williams,6/6/2002,Female,15894.38,1,2/19/2009,Monthly,QR,1,FALSE,,201.210.186.44
2548,Adam,West,6/3/1981,Male,2300.49,21,1/22/2008,Monthly,EF,73,FALSE,,112.97.87.124
2549,Derek,Page,11/5/1996,Male,14426.97,5,8/28/2011,Monthly,ST,5,TRUE,2,124.178.65.133
2550,Jerry,Richard,11/30/2000,Male,1483.71,1,7/15/2012,Monthly,ST,1,FALSE,,74.232.82.75
2551,Madison,Kim,8/4/1939,Female,7239.39,67,7/24/2012,Monthly,UV,67,FALSE,,207.254.184.28
2552,Tricia,Stevenson,6/12/1970,Female,15252.29,46,3/3/2010,Monthly,UV,46,FALSE,,40.24.222.249
2553,Tricia,Munoz,4/15/1980,Female,1132.26,28,1/19/2010,Monthly,IJ,28,FALSE,,189.63.25.84
2554,Sarah,James,11/16/2001,Female,20783.29,7,9/10/2012,Monthly,EF,7,FALSE,,19.199.76.136
2555,April,Lyons,12/10/1957,Female,12824.01,67,11/1/2011,Monthly,KL,67,FALSE,,235.236.172.178
2556,George,Jackson,9/14/1954,Male,4120.93,26,1/11/2011,Monthly,OP,26,FALSE,,25.128.221.52
2557,Jennifer,Richards,9/30/1940,Female,16562.54,71,7/1/2008,Monthly,IJ,76,FALSE,,28.133.200.207
2558,Xavier,Schwartz,9/29/1953,Male,702.88,72,2/20/2010,Monthly,UV,72,FALSE,,162.181.5.63
2559,Alex,Madden,12/2/1972,Male,5387.16,70,1/1/2012,Monthly,YZ,70,FALSE,,101.252.87.145
2560,Carl,Russell,4/20/1951,Male,5890.66,66,3/19/2012,Monthly,GH,66,FALSE,,74.212.189.13
2561,Christina,Walton,4/21/1978,Female,12671.91,69,9/8/2008,Monthly,KL,69,FALSE,,28.240.176.216
2562,Mary,Baker,8/2/1949,Female,15755.54,28,12/8/2010,Monthly,UV,28,FALSE,,129.50.237.210
2563,Michael,Diaz,1/20/1979,Male,2735.73,17,11/17/2012,Monthly,GH,17,FALSE,,25.191.123.14
2564,Andrea,Heath,12/28/1982,Female,2395.13,52,3/8/2008,Monthly,ST,7,FALSE,,35.32.60.241
2565,Mark,Knight,7/2/1966,Male,746.46,70,9/16/2008,Monthly,AB,16,FALSE,,83.135.199.117
2566,Michael,Mullins,2/13/1950,Male,19109.32,1,1/19/2012,Monthly,UV,1,FALSE,,100.65.36.184
2567,Melissa,Haney,1/4/1990,Female,7580.79,8,6/26/2008,Monthly,QR,8,FALSE,,250.31.161.217
2568,George,Ramirez,7/18/1996,Male,17008.49,49,5/21/2012,Monthly,WX,49,FALSE,,108.125.8.232
2569,Dawn,Peterson,5/11/1998,Female,1017.69,73,12/25/2011,Monthly,WX,73,FALSE,,206.44.132.121
2570,Amy,Pineda,7/30/1980,Female,6476.52,74,11/8/2008,Monthly,EF,74,FALSE,,84.20.49.255
2571,Joshua,Yates,10/15/1970,Male,622.38,71,7/27/2008,Monthly,QR,71,FALSE,,78.247.41.222
2572,Norma,Davis,9/8/1962,Female,1459.39,74,2/1/2011,Monthly,UV,74,FALSE,,128.80.201.26
2573,Valerie,Hughes,8/14/1961,Female,15195.37,61,10/28/2012,Monthly,AB,61,FALSE,,154.63.132.110
2574,Chelsea,Wu,10/20/1970,Female,17387.28,63,7/5/2008,Transaction,WX,63,FALSE,,118.245.105.155
2575,Gabriella,King,6/11/1983,Female,12760.76,47,6/23/2011,Monthly,CD,47,FALSE,,238.204.114.117
2576,Tyler,Hayes,8/26/1971,Male,318.56,61,11/27/2009,Monthly,QR,61,TRUE,2,244.24.135.179
2577,Courtney,Lee,3/31/1976,Female,2783.9,1,3/25/2011,Monthly,YZ,1,FALSE,,32.217.95.51
2578,Kyle,Jimenez,11/5/1994,Male,2901.46,2,10/18/2011,Monthly,ST,2,FALSE,,252.135.61.176
2579,Edward,Morris,1/22/1960,Male,15861.19,12,6/12/2011,Monthly,KL,12,FALSE,,78.65.10.112
2580,Victoria,Love,1/3/1962,Female,2277.16,58,5/19/2008,Monthly,EF,58,FALSE,,194.202.187.225
2581,Amy,Lindsey,7/18/1940,Female,17903.39,9,3/12/2008,Monthly,UV,9,FALSE,,19.195.48.103
2582,John,Campbell,1/22/1949,Male,3924.73,26,4/3/2009,Monthly,OP,26,FALSE,,195.113.206.38
2583,Evan,Peters,3/21/2000,Male,13372.14,52,1/30/2008,Monthly,QR,1,FALSE,,123.99.132.238
2584,Ryan,Murphy,3/26/1986,Male,11644.19,42,10/6/2012,Monthly,OP,42,FALSE,,248.153.219.233
2585,Jacqueline,Gardner,8/4/1974,Female,5126.3,66,1/8/2011,Monthly,AB,66,FALSE,,16.166.213.102
2586,Peter,Garcia,12/27/1970,Male,3511.93,74,7/25/2011,Monthly,ST,74,FALSE,,254.192.115.204
2587,Gordon,Long,9/2/2001,Male,16481.47,29,2/5/2010,Monthly,QR,29,FALSE,,6.153.254.121
2588,Ryan,Ruiz,11/23/1953,Male,3743.64,10,2/8/2011,Monthly,UV,10,FALSE,,239.66.133.37
2589,Bradley,Hamilton,7/2/1956,Male,18430.35,2,6/16/2012,Weekly,GH,2,FALSE,,247.245.119.2
2590,Sheila,Gamble,3/15/1992,Female,5890.27,74,11/14/2012,Monthly,UV,74,FALSE,,28.97.152.3
2591,Michael,Mckinney,1/28/1946,Male,20265.94,69,7/24/2012,Monthly,EF,69,FALSE,,232.66.214.7
2592,Tracy,Rodriguez,6/9/1997,Female,16301.06,75,3/12/2010,Monthly,CD,75,FALSE,,245.219.2.131
2593,Cassandra,Alexander,7/12/1989,Female,4406.77,11,8/9/2011,Monthly,CD,11,FALSE,,190.62.25.182
2594,Ralph,Caldwell,1/23/1967,Male,2376.47,52,4/2/2012,Monthly,ST,52,FALSE,,116.160.252.201
2595,Daniel,Haynes,1/21/1960,Male,12679.09,18,4/20/2010,Monthly,OP,18,FALSE,,94.116.193.4
2596,Lauren,Dean,1/20/1973,Female,837.3,1,10/25/2010,Monthly,YZ,1,FALSE,,184.10.110.187
2597,Kurt,Terry,3/8/1977,Male,18286.84,52,7/6/2012,Weekly,WX,52,FALSE,,203.145.28.243
2598,Dana,Smith,3/13/1986,Female,15042.68,40,1/16/2010,Monthly,WX,40,FALSE,,135.97.207.209
2599,Eric,Anderson,6/11/1989,Male,737.82,23,5/2/2011,Monthly,ST,23,FALSE,,71.238.18.9
2600,Douglas,Dodson,4/17/1988,Male,1082.12,1,9/26/2010,Monthly,AB,1,FALSE,,200.230.137.171
2601,Maria,Alexander,8/5/1962,Female,9621.42,5,7/27/2008,Monthly,WX,5,FALSE,,14.107.84.139
2602,Ariel,Thompson,9/17/1981,Female,4785.6,76,12/22/2008,Monthly,CD,76,FALSE,,244.59.66.79
2603,Jonathan,Cain,6/29/1970,Male,4300.01,53,12/16/2011,Monthly,GH,53,FALSE,,61.102.166.16
2604,Natalie,Hoffman,2/17/1984,Female,5309.28,52,7/2/2008,Monthly,EF,72,FALSE,,95.115.238.51
2605,Robert,Oneill,8/31/1959,Male,6667.69,69,7/6/2011,Monthly,IJ,69,FALSE,,178.42.33.29
2606,Barbara,Reed,10/11/1991,Female,12729.82,41,11/12/2008,Monthly,QR,41,FALSE,,47.193.101.119
2607,Richard,Scott,4/26/1968,Male,15692.27,27,11/29/2008,Monthly,KL,59,FALSE,,94.18.158.184
2608,Cheryl,Reid,7/1/1999,Female,19722.5,14,5/8/2009,Monthly,ST,14,FALSE,,146.136.42.182
2609,Richard,Booth,2/16/1968,Male,13704.65,15,6/7/2008,Monthly,KL,15,FALSE,,63.114.174.172
2610,Grant,Wang,2/13/1974,Male,9787.46,23,10/15/2009,Monthly,YZ,23,FALSE,,237.4.182.83
2611,Edward,Wong,8/25/1974,Male,2388.19,51,5/22/2012,Monthly,GH,51,FALSE,,135.73.228.233
2612,Nicole,Kidd,11/5/1991,Female,10893.12,70,4/19/2012,Weekly,EF,70,FALSE,,232.114.205.188
2613,Mary,Santiago,2/10/1966,Female,20464.74,60,9/28/2012,Monthly,OP,60,FALSE,,68.0.208.183
2614,Rebecca,Harmon,12/18/1951,Female,15282.03,24,8/23/2011,Monthly,WX,24,FALSE,,255.105.79.152
2615,Priscilla,Wilson,12/15/1967,Female,12084.44,1,8/14/2009,Monthly,EF,1,FALSE,,68.182.123.182
2616,Sandra,Dudley,4/24/1999,Female,2281.46,1,5/23/2009,Monthly,KL,1,FALSE,,226.37.180.53
2617,Terry,Harrington,5/30/1989,Female,4125.44,13,4/13/2010,Monthly,YZ,13,FALSE,,208.119.226.208
2618,Joshua,Robles,2/29/1968,Male,8776.28,31,4/28/2010,Monthly,QR,31,FALSE,,110.236.79.22
2619,Nichole,Olsen,2/22/2001,Female,20480.4,74,5/15/2011,Monthly,GH,74,FALSE,,213.27.255.98
2620,Tricia,Maldonado,4/13/1991,Female,11949.66,26,2/13/2011,Monthly,QR,26,FALSE,,216.43.255.125
2621,Michelle,Johnson,12/26/1972,Female,16740.48,57,1/26/2011,Weekly,AB,57,FALSE,,216.124.66.20
2622,Ashley,Jackson,7/4/1957,Female,11555.85,20,1/26/2010,Monthly,OP,20,FALSE,,141.227.129.103
2623,Brian,Thomas,10/11/1986,Male,8970.05,24,10/21/2012,Monthly,YZ,24,FALSE,,160.12.19.178
2624,Phillip,Vaughan,3/20/1981,Male,18545.65,54,5/14/2011,Monthly,KL,54,FALSE,,87.93.137.100
2625,Amy,Holt,2/5/1990,Female,17202.72,70,5/19/2008,Monthly,IJ,70,FALSE,,192.82.209.44
2626,Felicia,Kline,11/15/1989,Female,9767.29,46,10/23/2011,Monthly,EF,46,FALSE,,148.115.129.93
2627,Tami,Pope,7/24/1969,Female,10086.33,10,3/14/2012,Monthly,OP,10,FALSE,,135.42.46.88
2628,Bryan,Armstrong,7/1/1987,Male,10523.95,1,12/26/2011,Monthly,CD,1,FALSE,,26.191.208.11
2629,Benjamin,Lee,2/10/1987,Male,2249.64,11,3/20/2008,Monthly,KL,19,FALSE,,231.212.241.144
2630,Amber,West,5/30/1971,Female,14332.78,64,2/11/2008,Monthly,KL,64,FALSE,,242.247.91.162
2631,Christopher,Hernandez,4/13/1972,Male,11437.96,53,8/15/2011,Monthly,GH,53,FALSE,,151.39.14.72
2632,Katie,Kelly,11/29/1962,Female,8285.79,69,9/20/2012,Monthly,KL,69,FALSE,,158.34.191.221
2633,Joan,Medina,1/29/1996,Female,4408.21,31,2/20/2012,Monthly,OP,31,FALSE,,15.221.170.50
2634,Kenneth,Harris,2/16/1996,Male,10037.3,54,3/23/2011,Monthly,IJ,54,FALSE,,91.96.152.177
2635,Matthew,Bonilla,9/29/1993,Male,5134.75,73,12/20/2008,Monthly,CD,73,FALSE,,109.198.160.206
2636,Walter,Stout,9/16/1981,Male,13272.62,42,12/25/2008,Monthly,UV,42,TRUE,2,56.93.180.84
2637,Tina,Smith,1/27/1961,Female,8328.87,37,8/18/2008,Monthly,ST,37,FALSE,,33.120.72.156
2638,Julian,Torres,1/19/1956,Male,13941.08,11,2/24/2011,Monthly,CD,11,FALSE,,75.54.227.210
2639,Christina,Brown,2/14/1998,Female,18385.68,38,6/23/2011,Monthly,GH,38,FALSE,,58.91.145.227
2640,Troy,Garcia,12/21/1983,Male,2437.26,42,2/5/2011,Monthly,UV,42,FALSE,,226.79.202.203
2641,James,Smith,3/19/1970,Male,12.18,30,12/8/2012,Monthly,WX,30,FALSE,,9.95.190.178
2642,Dale,Kennedy,9/12/1939,Male,18636.45,23,8/10/2012,Monthly,YZ,23,FALSE,,138.155.138.101
2643,Christine,Peterson,10/28/1963,Female,19130.7,62,12/25/2011,Monthly,CD,62,FALSE,,100.85.173.86
2644,Patrick,Villarreal,1/15/1973,Male,19501.96,38,12/30/2008,Monthly,IJ,38,FALSE,,211.110.194.128
2645,Barry,Rodriguez,4/23/1994,Male,11427.38,73,6/15/2008,Monthly,WX,73,FALSE,,81.98.189.220
2646,Bonnie,Smith,7/21/1974,Female,7589.71,63,12/29/2010,Monthly,WX,63,FALSE,,187.198.218.148
2647,Dean,Smith,10/7/1995,Male,15024.65,16,6/20/2010,Monthly,ST,16,FALSE,,162.61.132.20
2648,Christopher,Mccarthy,2/24/1965,Male,3447.8,1,2/27/2012,Monthly,CD,1,FALSE,,124.195.163.49
2649,Gina,Davis,8/31/1996,Female,575.74,43,11/23/2010,Monthly,GH,43,FALSE,,3.231.125.64
2650,Audrey,Ruiz,10/2/1950,Female,13138.73,40,10/30/2012,Monthly,YZ,40,FALSE,,54.240.9.87
2651,Teresa,Jackson,7/30/1986,Female,19044.05,1,12/7/2012,Monthly,KL,1,FALSE,,0.166.222.219
2652,Shelby,Obrien,2/12/1979,Female,16774.68,54,10/12/2009,Monthly,WX,54,FALSE,,151.48.19.33
2653,Michelle,Carr,10/24/1972,Female,20117.2,14,1/1/2009,Monthly,UV,14,FALSE,,27.134.250.228
2654,Johnny,Smith,4/16/1972,Male,20102.5,1,10/18/2009,Monthly,IJ,1,FALSE,,132.216.231.14
2655,Ricky,Leblanc,3/28/1939,Male,19799.2,25,12/19/2012,Monthly,WX,25,FALSE,,88.26.126.62
2656,Kevin,Holmes,10/30/1990,Male,2923.04,1,8/26/2011,Monthly,CD,1,FALSE,,75.69.133.205
2657,Richard,Parsons,11/29/1972,Male,1366.63,5,10/9/2008,Monthly,EF,47,FALSE,,94.151.141.10
2658,Sean,Cole,11/6/1974,Male,17264.02,74,8/8/2011,Monthly,ST,74,FALSE,,108.63.138.226
2659,Cindy,Schmidt,1/19/1965,Female,8171.04,11,8/20/2011,Monthly,GH,11,FALSE,,225.98.125.180
2660,Nicholas,Brown,4/21/1977,Male,19496.83,5,12/8/2012,Weekly,OP,5,FALSE,,231.122.100.114
2661,Kelly,Lane,4/3/1998,Female,16688.75,74,2/26/2012,Monthly,GH,74,FALSE,,233.114.31.148
2662,Mary,Chavez,9/1/1985,Female,10838.1,70,8/24/2009,Monthly,ST,70,FALSE,,112.26.116.103
2663,Alec,Stephens,2/28/1974,Male,10817.37,54,4/3/2009,Weekly,WX,54,FALSE,,31.19.197.208
2664,Hannah,West,8/3/1962,Female,17904.06,41,5/8/2012,Monthly,WX,41,FALSE,,16.182.155.182
2665,Debbie,Jones,2/13/1944,Female,6261.38,11,9/23/2011,Monthly,KL,11,FALSE,,215.48.239.255
2666,Amanda,Evans,3/8/1960,Female,20136.75,49,9/16/2008,Monthly,CD,1,FALSE,,84.224.174.174
2667,Derek,Miller,8/14/1963,Male,16684.84,58,12/1/2010,Monthly,IJ,58,FALSE,,164.72.120.114
2668,Leslie,Lopez,10/26/1985,Female,1767.21,53,2/22/2011,Monthly,UV,53,FALSE,,192.106.194.99
2669,Shannon,Flores,1/16/1987,Female,609.03,39,5/20/2011,Monthly,KL,39,FALSE,,169.215.46.235
2670,Kristina,Potts,11/17/1992,Female,10989.33,53,6/26/2012,Monthly,OP,53,FALSE,,176.116.67.49
2671,Andrew,Mcdonald,4/7/1991,Male,14182.28,42,10/4/2011,Monthly,IJ,42,FALSE,,233.134.9.35
2672,Laura,Sawyer,10/31/1995,Female,4397.45,1,12/18/2009,Monthly,UV,1,FALSE,,147.77.99.50
2673,Karen,Contreras,8/24/1974,Female,10848.84,73,12/8/2009,Monthly,KL,73,FALSE,,205.253.69.80
2674,Julia,Castro,7/4/2000,Female,18263.81,66,3/16/2010,Monthly,CD,66,FALSE,,84.130.209.159
2675,Phillip,Jacobs,12/28/1982,Male,3455.21,4,1/2/2011,Monthly,IJ,4,FALSE,,41.93.220.245
2676,Laura,Mcknight,3/3/1997,Female,1095,18,7/5/2011,Monthly,GH,18,FALSE,,31.53.96.122
2677,Monique,Compton,6/8/1994,Female,3827.64,24,12/15/2008,Monthly,IJ,24,FALSE,,179.121.177.245
2678,William,Brown,2/25/1952,Male,13343.33,72,4/25/2008,Monthly,AB,72,FALSE,,245.69.17.254
2679,Cheryl,Walker,5/2/1972,Female,16223.91,74,5/4/2012,Monthly,OP,74,FALSE,,199.71.54.136
2680,Amanda,Price,10/11/1960,Female,2439.47,56,4/7/2008,Monthly,UV,56,FALSE,,161.71.30.54
2681,Charles,Gardner,12/15/1969,Male,5486.74,40,7/21/2008,Monthly,GH,40,FALSE,,183.115.0.40
2682,Sara,Jefferson,4/13/1993,Female,11916.3,35,7/16/2009,Monthly,GH,35,FALSE,,75.156.192.1
2683,Michael,Stanley,4/3/1939,Male,1895.66,36,12/11/2012,Monthly,OP,36,FALSE,,254.152.34.190
2684,Matthew,Mccarthy,2/16/1985,Male,7128.7,54,7/12/2011,Monthly,UV,54,FALSE,,178.129.246.55
